System ID	System	Sub Category	Role	Role Sort	Activity	Activity Sort	RACI
24	3EE0A4A8	CD0D	1.3.4	11	Arup Group Chair	3	I
24	3EE0A4A8	CD0D	1.3.4	11	AGL CEO	4	I
24	3EE0A4A8	CD0D	1.3.4	11	Executive Board	5	I
24	3EE0A4A8	CD0D	1.3.4	11	Exec Board member	6	I
24	3EE0A4A8	CD0D	1.3.4	11	Market MD	7	I
24	3EE0A4A8	D0CD	1.1.1	1	Trustees	1	I
24	3EE0A4A8	D0CD	1.1.1	1	AGL Board	2	I
24	3EE0A4A8	D0CD	1.1.1	1	Arup Group Chair	3	I
24	3EE0A4A8	D0CD	1.1.1	1	AGL CEO	4	I
24	3EE0A4A8	D0CD	1.1.1	1	Executive Board	5	I
24	3EE0A4A8	D0CD	1.1.1	1	Exec Board member	6	I
24	3EE0A4A8	D0CD	1.1.1	1	Market MD	7	I
24	3EE0A4A8	D0CD	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Trustees	1	I
24	3EE0A4A8	D0CD	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL Board	2	I
24	3EE0A4A8	D0CD	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Arup Group Chair	3	I
24	3EE0A4A8	D0CD	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL CEO	4	I
24	3EE0A4A8	D0CD	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Executive Board	5	I
24	3EE0A4A8	D0CD	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Exec Board member	6	I
24	3EE0A4A8	D0CD	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Market MD	7	I
24	3EE0A4A8	D0CD	1.1.3	3	Trustees	1	I
24	3EE0A4A8	D0CD	1.1.3	3	AGL Board	2	I
24	3EE0A4A8	D0CD	1.1.3	3	Arup Group Chair	3	I
24	3EE0A4A8	D0CD	1.1.3	3	AGL CEO	4	I
24	3EE0A4A8	D0CD	1.1.3	3	Executive Board	5	I
24	3EE0A4A8	D0CD	1.1.3	3	Exec Board member	6	I
24	3EE0A4A8	D0CD	1.1.3	3	Market MD	7	I
24	3EE0A4A8	D0CD	1.2.1	4	Trustees	1	I
24	3EE0A4A8	D0CD	1.2.1	4	AGL Board	2	C
24	3EE0A4A8	D0CD	1.2.1	4	Arup Group Chair	3	I
24	3EE0A4A8	D0CD	1.2.1	4	AGL CEO	4	I
24	3EE0A4A8	D0CD	1.2.1	4	Executive Board	5	I
24	3EE0A4A8	D0CD	1.2.1	4	Exec Board member	6	I
24	3EE0A4A8	D0CD	1.2.1	4	Market MD	7	I
24	3EE0A4A8	D0CD	1.2.2 - Determine the KPIs & measures of success	5	Trustees	1	I
24	3EE0A4A8	D0CD	1.2.2 - Determine the KPIs & measures of success	5	AGL Board	2	I
24	3EE0A4A8	D0CD	1.2.2 - Determine the KPIs & measures of success	5	Arup Group Chair	3	I
24	3EE0A4A8	D0CD	1.2.2 - Determine the KPIs & measures of success	5	AGL CEO	4	I
24	3EE0A4A8	D0CD	1.2.2 - Determine the KPIs & measures of success	5	Executive Board	5	I
24	3EE0A4A8	D0CD	1.2.2 - Determine the KPIs & measures of success	5	Exec Board member	6	I
24	3EE0A4A8	D0CD	1.2.2 - Determine the KPIs & measures of success	5	Market MD	7	I
24	3EE0A4A8	D0CD	1.2.3	6	Trustees	1	I
24	3EE0A4A8	D0CD	1.2.3	6	AGL Board	2	I
24	3EE0A4A8	D0CD	1.2.3	6	Arup Group Chair	3	I
24	3EE0A4A8	D0CD	1.2.3	6	AGL CEO	4	I
24	3EE0A4A8	D0CD	1.2.3	6	Executive Board	5	I
24	3EE0A4A8	D0CD	1.2.3	6	Exec Board member	6	I
24	3EE0A4A8	D0CD	1.2.3	6	Market MD	7	I
24	3EE0A4A8	D0CD	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Trustees	1	R
24	3EE0A4A8	D0CD	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL Board	2	R
24	3EE0A4A8	D0CD	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Arup Group Chair	3	R
24	3EE0A4A8	D0CD	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL CEO	4	R
24	3EE0A4A8	D0CD	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Executive Board	5	R
24	3EE0A4A8	D0CD	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Exec Board member	6	R
24	3EE0A4A8	D0CD	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Market MD	7	R
24	3EE0A4A8	D0CD	1.3.1	8	Trustees	1	I
24	3EE0A4A8	D0CD	1.3.1	8	AGL Board	2	I
24	3EE0A4A8	D0CD	1.3.1	8	Arup Group Chair	3	I
24	3EE0A4A8	D0CD	1.3.1	8	AGL CEO	4	I
24	3EE0A4A8	D0CD	1.3.1	8	Executive Board	5	I
24	3EE0A4A8	D0CD	1.3.1	8	Exec Board member	6	C
24	3EE0A4A8	D0CD	1.3.1	8	Market MD	7	I
24	3EE0A4A8	D0CD	1.3.2	9	Trustees	1	C
24	3EE0A4A8	D0CD	1.3.2	9	AGL Board	2	C
24	3EE0A4A8	D0CD	1.3.2	9	Arup Group Chair	3	C
24	3EE0A4A8	D0CD	1.3.2	9	AGL CEO	4	C
24	3EE0A4A8	D0CD	1.3.2	9	Executive Board	5	C
24	3EE0A4A8	D0CD	1.3.2	9	Exec Board member	6	C
24	3EE0A4A8	D0CD	1.3.2	9	Market MD	7	C
24	3EE0A4A8	D0CD	1.3.3	10	Trustees	1	I
24	3EE0A4A8	D0CD	1.3.3	10	AGL Board	2	I
24	3EE0A4A8	D0CD	1.3.3	10	Arup Group Chair	3	I
24	3EE0A4A8	D0CD	1.3.3	10	AGL CEO	4	C
24	3EE0A4A8	D0CD	1.3.3	10	Executive Board	5	I
24	3EE0A4A8	D0CD	1.3.3	10	Exec Board member	6	I
24	3EE0A4A8	D0CD	1.3.3	10	Market MD	7	I
24	3EE0A4A8	D0CD	1.3.4	11	Trustees	1	I
24	3EE0A4A8	D0CD	1.3.4	11	AGL Board	2	I
24	3EE0A4A8	D0CD	1.3.4	11	Arup Group Chair	3	I
24	3EE0A4A8	D0CD	1.3.4	11	AGL CEO	4	I
24	3EE0A4A8	D0CD	1.3.4	11	Executive Board	5	I
24	3EE0A4A8	D0CD	1.3.4	11	Exec Board member	6	I
24	3EE0A4A8	D0CD	1.3.4	11	Market MD	7	I
24	3EE0A4A8	D0CF	1.1.1	1	Trustees	1	C
24	3EE0A4A8	D0CF	1.1.1	1	AGL Board	2	I
24	3EE0A4A8	D0CF	1.1.1	1	Arup Group Chair	3	C
24	3EE0A4A8	D0CF	1.1.1	1	AGL CEO	4	C
24	3EE0A4A8	D0CF	1.1.1	1	Executive Board	5	A
24	3EE0A4A8	D0CF	1.1.1	1	Exec Board member	6	C
24	3EE0A4A8	D0CF	1.1.1	1	Market MD	7	C
24	3EE0A4A8	D0CF	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Trustees	1	A
24	3EE0A4A8	D0CF	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL Board	2	A
24	3EE0A4A8	D0CF	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Arup Group Chair	3	A
24	3EE0A4A8	D0CF	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL CEO	4	I
24	3EE0A4A8	D0CF	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Executive Board	5	A
24	3EE0A4A8	D0CF	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Exec Board member	6	A
24	3EE0A4A8	D0CF	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Market MD	7	A
24	3EE0A4A8	D0CF	1.1.3	3	Trustees	1	A
24	3EE0A4A8	D0CF	1.1.3	3	AGL Board	2	A
24	3EE0A4A8	D0CF	1.1.3	3	Arup Group Chair	3	A
24	3EE0A4A8	D0CF	1.1.3	3	AGL CEO	4	A
24	3EE0A4A8	D0CF	1.1.3	3	Executive Board	5	A
24	3EE0A4A8	D0CF	1.1.3	3	Exec Board member	6	A
24	3EE0A4A8	D0CF	1.1.3	3	Market MD	7	I
24	3EE0A4A8	D0CF	1.2.1	4	Trustees	1	I
24	3EE0A4A8	D0CF	1.2.1	4	AGL Board	2	I
24	3EE0A4A8	D0CF	1.2.1	4	Arup Group Chair	3	I
24	3EE0A4A8	D0CF	1.2.1	4	AGL CEO	4	I
24	3EE0A4A8	D0CF	1.2.1	4	Executive Board	5	I
24	3EE0A4A8	D0CF	1.2.1	4	Exec Board member	6	I
24	3EE0A4A8	D0CF	1.2.1	4	Market MD	7	I
24	3EE0A4A8	D0CF	1.2.2 - Determine the KPIs & measures of success	5	Trustees	1	I
24	3EE0A4A8	D0CF	1.2.2 - Determine the KPIs & measures of success	5	AGL Board	2	I
24	3EE0A4A8	D0CF	1.2.2 - Determine the KPIs & measures of success	5	Arup Group Chair	3	I
24	3EE0A4A8	D0CF	1.2.2 - Determine the KPIs & measures of success	5	AGL CEO	4	I
24	3EE0A4A8	D0CF	1.2.2 - Determine the KPIs & measures of success	5	Executive Board	5	I
24	3EE0A4A8	D0CF	1.2.2 - Determine the KPIs & measures of success	5	Exec Board member	6	I
24	3EE0A4A8	D0CF	1.2.2 - Determine the KPIs & measures of success	5	Market MD	7	I
24	3EE0A4A8	D0CF	1.2.3	6	Trustees	1	A
24	3EE0A4A8	D0CF	1.2.3	6	AGL Board	2	A
24	3EE0A4A8	D0CF	1.2.3	6	Arup Group Chair	3	A
24	3EE0A4A8	D0CF	1.2.3	6	AGL CEO	4	A
24	3EE0A4A8	D0CF	1.2.3	6	Executive Board	5	A
24	3EE0A4A8	D0CF	1.2.3	6	Exec Board member	6	A
24	3EE0A4A8	D0CF	1.2.3	6	Market MD	7	A
24	3EE0A4A8	D0CF	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Trustees	1	A
24	3EE0A4A8	D0CF	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL Board	2	A
24	3EE0A4A8	D0CF	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Arup Group Chair	3	A
24	3EE0A4A8	D0CF	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL CEO	4	I
24	3EE0A4A8	D0CF	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Executive Board	5	I
24	3EE0A4A8	D0CF	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Exec Board member	6	A
24	3EE0A4A8	D0CF	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Market MD	7	A
24	3EE0A4A8	D0CF	1.3.1	8	Trustees	1	I
24	3EE0A4A8	D0CF	1.3.1	8	AGL Board	2	I
24	3EE0A4A8	D0CF	1.3.1	8	Arup Group Chair	3	I
24	3EE0A4A8	D0CF	1.3.1	8	AGL CEO	4	I
24	3EE0A4A8	D0CF	1.3.1	8	Executive Board	5	I
24	3EE0A4A8	D0CF	1.3.1	8	Exec Board member	6	I
24	3EE0A4A8	D0CF	1.3.1	8	Market MD	7	I
24	3EE0A4A8	D0CF	1.3.2	9	Trustees	1	A
24	3EE0A4A8	D0CF	1.3.2	9	AGL Board	2	A
24	3EE0A4A8	D0CF	1.3.2	9	Arup Group Chair	3	I
24	3EE0A4A8	D0CF	1.3.2	9	AGL CEO	4	A
24	3EE0A4A8	D0CF	1.3.2	9	Executive Board	5	A
24	3EE0A4A8	D0CF	1.3.2	9	Exec Board member	6	A
24	3EE0A4A8	D0CF	1.3.2	9	Market MD	7	A
24	3EE0A4A8	D0CF	1.3.3	10	Trustees	1	I
24	3EE0A4A8	D0CF	1.3.3	10	AGL Board	2	I
24	3EE0A4A8	D0CF	1.3.3	10	Arup Group Chair	3	I
24	3EE0A4A8	D0CF	1.3.3	10	AGL CEO	4	C
24	3EE0A4A8	D0CF	1.3.3	10	Executive Board	5	I
24	3EE0A4A8	D0CF	1.3.3	10	Exec Board member	6	I
24	3EE0A4A8	D0CF	1.3.3	10	Market MD	7	I
24	3EE0A4A8	D0CF	1.3.4	11	Trustees	1	A
24	3EE0A4A8	D0CF	1.3.4	11	AGL Board	2	A
24	3EE0A4A8	D0CF	1.3.4	11	Arup Group Chair	3	A
24	3EE0A4A8	D0CF	1.3.4	11	AGL CEO	4	A
24	3EE0A4A8	D0CF	1.3.4	11	Executive Board	5	A
24	3EE0A4A8	D0CF	1.3.4	11	Exec Board member	6	A
24	3EE0A4A8	D0CF	1.3.4	11	Market MD	7	A
26	DE75ABC1	0DCC	1.1.1	1	Trustees	1	A
26	DE75ABC1	0DCC	1.1.1	1	AGL Board	2	A
26	DE75ABC1	0DCC	1.1.1	1	Arup Group Chair	3	A
26	DE75ABC1	0DCC	1.1.1	1	AGL CEO	4	A
26	DE75ABC1	0DCC	1.1.1	1	Executive Board	5	A
26	DE75ABC1	0DCC	1.1.1	1	Exec Board member	6	A
26	DE75ABC1	0DCC	1.1.1	1	Market MD	7	A
26	DE75ABC1	0DCC	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Trustees	1	I
26	DE75ABC1	0DCC	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL Board	2	I
26	DE75ABC1	0DCC	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Arup Group Chair	3	I
26	DE75ABC1	0DCC	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL CEO	4	I
26	DE75ABC1	0DCC	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Executive Board	5	I
26	DE75ABC1	0DCC	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Exec Board member	6	I
26	DE75ABC1	0DCC	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Market MD	7	I
26	DE75ABC1	0DCC	1.1.3	3	Trustees	1	I
26	DE75ABC1	0DCC	1.1.3	3	AGL Board	2	I
26	DE75ABC1	0DCC	1.1.3	3	Arup Group Chair	3	I
26	DE75ABC1	0DCC	1.1.3	3	AGL CEO	4	I
26	DE75ABC1	0DCC	1.1.3	3	Executive Board	5	I
26	DE75ABC1	0DCC	1.1.3	3	Exec Board member	6	I
26	DE75ABC1	0DCC	1.1.3	3	Market MD	7	C
26	DE75ABC1	0DCC	1.2.1	4	Trustees	1	I
26	DE75ABC1	0DCC	1.2.1	4	AGL Board	2	I
26	DE75ABC1	0DCC	1.2.1	4	Arup Group Chair	3	I
26	DE75ABC1	0DCC	1.2.1	4	AGL CEO	4	I
26	DE75ABC1	0DCC	1.2.1	4	Executive Board	5	I
26	DE75ABC1	0DCC	1.2.1	4	Exec Board member	6	I
26	DE75ABC1	0DCC	1.2.1	4	Market MD	7	I
26	DE75ABC1	0DCC	1.2.2 - Determine the KPIs & measures of success	5	Trustees	1	C
26	DE75ABC1	0DCC	1.2.2 - Determine the KPIs & measures of success	5	AGL Board	2	C
26	DE75ABC1	0DCC	1.2.2 - Determine the KPIs & measures of success	5	Arup Group Chair	3	C
26	DE75ABC1	0DCC	1.2.2 - Determine the KPIs & measures of success	5	AGL CEO	4	C
26	DE75ABC1	0DCC	1.2.2 - Determine the KPIs & measures of success	5	Executive Board	5	C
26	DE75ABC1	0DCC	1.2.2 - Determine the KPIs & measures of success	5	Exec Board member	6	C
26	DE75ABC1	0DCC	1.2.2 - Determine the KPIs & measures of success	5	Market MD	7	C
26	DE75ABC1	0DCC	1.2.3	6	Trustees	1	C
26	DE75ABC1	0DCC	1.2.3	6	AGL Board	2	C
26	DE75ABC1	0DCC	1.2.3	6	Arup Group Chair	3	C
26	DE75ABC1	0DCC	1.2.3	6	AGL CEO	4	C
26	DE75ABC1	0DCC	1.2.3	6	Executive Board	5	C
26	DE75ABC1	0DCC	1.2.3	6	Exec Board member	6	C
26	DE75ABC1	0DCC	1.2.3	6	Market MD	7	C
26	DE75ABC1	0DCC	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Trustees	1	I
26	DE75ABC1	0DCC	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL Board	2	I
26	DE75ABC1	0DCC	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Arup Group Chair	3	I
26	DE75ABC1	0DCC	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL CEO	4	I
26	DE75ABC1	0DCC	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Executive Board	5	I
26	DE75ABC1	0DCC	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Exec Board member	6	I
26	DE75ABC1	0DCC	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Market MD	7	I
26	DE75ABC1	0DCC	1.3.1	8	Trustees	1	I
26	DE75ABC1	0DCC	1.3.1	8	AGL Board	2	I
26	DE75ABC1	0DCC	1.3.1	8	Arup Group Chair	3	I
26	DE75ABC1	0DCC	1.3.1	8	AGL CEO	4	A
26	DE75ABC1	0DCC	1.3.1	8	Executive Board	5	I
26	DE75ABC1	0DCC	1.3.1	8	Exec Board member	6	I
26	DE75ABC1	0DCC	1.3.1	8	Market MD	7	I
26	DE75ABC1	0DCC	1.3.2	9	Trustees	1	A
26	DE75ABC1	0DCC	1.3.2	9	AGL Board	2	A
26	DE75ABC1	0DCC	1.3.2	9	Arup Group Chair	3	A
26	DE75ABC1	0DCC	1.3.2	9	AGL CEO	4	A
26	DE75ABC1	0DCC	1.3.2	9	Executive Board	5	A
26	DE75ABC1	0DCC	1.3.2	9	Exec Board member	6	A
26	DE75ABC1	0DCC	1.3.2	9	Market MD	7	A
26	DE75ABC1	0DCC	1.3.3	10	Trustees	1	I
26	DE75ABC1	0DCC	1.3.3	10	AGL Board	2	I
26	DE75ABC1	0DCC	1.3.3	10	Arup Group Chair	3	I
26	DE75ABC1	0DCC	1.3.3	10	AGL CEO	4	I
26	DE75ABC1	0DCC	1.3.3	10	Executive Board	5	I
26	DE75ABC1	0DCC	1.3.3	10	Exec Board member	6	I
26	DE75ABC1	0DCC	1.3.3	10	Market MD	7	I
26	DE75ABC1	0DCC	1.3.4	11	Trustees	1	I
26	DE75ABC1	0DCC	1.3.4	11	AGL Board	2	I
26	DE75ABC1	0DCC	1.3.4	11	Arup Group Chair	3	I
26	DE75ABC1	0DCC	1.3.4	11	AGL CEO	4	I
26	DE75ABC1	0DCC	1.3.4	11	Executive Board	5	I
26	DE75ABC1	0DCC	1.3.4	11	Exec Board member	6	I
26	DE75ABC1	0DCC	1.3.4	11	Market MD	7	I
28	4620CF02	CE00	1.1.1	1	Trustees	1	I
28	4620CF02	CE00	1.1.1	1	AGL Board	2	I
28	4620CF02	CE00	1.1.1	1	Arup Group Chair	3	I
28	4620CF02	CE00	1.1.1	1	AGL CEO	4	I
28	4620CF02	CE00	1.1.1	1	Executive Board	5	I
28	4620CF02	CE00	1.1.1	1	Exec Board member	6	I
28	4620CF02	CE00	1.1.1	1	Market MD	7	I
28	4620CF02	CE00	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Trustees	1	I
28	4620CF02	CE00	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL Board	2	I
28	4620CF02	CE00	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Arup Group Chair	3	I
28	4620CF02	CE00	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL CEO	4	I
28	4620CF02	CE00	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Executive Board	5	C
28	4620CF02	CE00	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Exec Board member	6	I
28	4620CF02	CE00	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Market MD	7	I
28	4620CF02	CE00	1.1.3	3	Trustees	1	C
28	4620CF02	CE00	1.1.3	3	AGL Board	2	C
28	4620CF02	CE00	1.1.3	3	Arup Group Chair	3	C
28	4620CF02	CE00	1.1.3	3	AGL CEO	4	C
28	4620CF02	CE00	1.1.3	3	Executive Board	5	C
28	4620CF02	CE00	1.1.3	3	Exec Board member	6	C
28	4620CF02	CE00	1.1.3	3	Market MD	7	C
28	4620CF02	CE00	1.2.1	4	Trustees	1	A
28	4620CF02	CE00	1.2.1	4	AGL Board	2	A
28	4620CF02	CE00	1.2.1	4	Arup Group Chair	3	A
28	4620CF02	CE00	1.2.1	4	AGL CEO	4	A
28	4620CF02	CE00	1.2.1	4	Executive Board	5	A
28	4620CF02	CE00	1.2.1	4	Exec Board member	6	A
28	4620CF02	CE00	1.2.1	4	Market MD	7	A
28	4620CF02	CE00	1.2.2 - Determine the KPIs & measures of success	5	Trustees	1	R
28	4620CF02	CE00	1.2.2 - Determine the KPIs & measures of success	5	AGL Board	2	R
28	4620CF02	CE00	1.2.2 - Determine the KPIs & measures of success	5	Arup Group Chair	3	R
28	4620CF02	CE00	1.2.2 - Determine the KPIs & measures of success	5	AGL CEO	4	R
28	4620CF02	CE00	1.2.2 - Determine the KPIs & measures of success	5	Executive Board	5	R
28	4620CF02	CE00	1.2.2 - Determine the KPIs & measures of success	5	Exec Board member	6	R
28	4620CF02	CE00	1.2.2 - Determine the KPIs & measures of success	5	Market MD	7	R
28	4620CF02	CE00	1.2.3	6	Trustees	1	I
28	4620CF02	CE00	1.2.3	6	AGL Board	2	I
28	4620CF02	CE00	1.2.3	6	Arup Group Chair	3	I
28	4620CF02	CE00	1.2.3	6	AGL CEO	4	I
28	4620CF02	CE00	1.2.3	6	Executive Board	5	I
28	4620CF02	CE00	1.2.3	6	Exec Board member	6	I
28	4620CF02	CE00	1.2.3	6	Market MD	7	I
28	4620CF02	CE00	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Trustees	1	C
28	4620CF02	CE00	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL Board	2	C
28	4620CF02	CE00	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Arup Group Chair	3	C
28	4620CF02	CE00	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL CEO	4	C
28	4620CF02	CE00	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Executive Board	5	C
28	4620CF02	CE00	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Exec Board member	6	I
28	4620CF02	CE00	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Market MD	7	C
28	4620CF02	CE00	1.3.1	8	Trustees	1	I
28	4620CF02	CE00	1.3.1	8	AGL Board	2	I
28	4620CF02	CE00	1.3.1	8	Arup Group Chair	3	I
28	4620CF02	CE00	1.3.1	8	AGL CEO	4	A
28	4620CF02	CE00	1.3.1	8	Executive Board	5	C
28	4620CF02	CE00	1.3.1	8	Exec Board member	6	I
28	4620CF02	CE00	1.3.1	8	Market MD	7	I
28	4620CF02	CE00	1.3.2	9	Trustees	1	A
28	4620CF02	CE00	1.3.2	9	AGL Board	2	A
28	4620CF02	CE00	1.3.2	9	Arup Group Chair	3	A
28	4620CF02	CE00	1.3.2	9	AGL CEO	4	A
28	4620CF02	CE00	1.3.2	9	Executive Board	5	A
28	4620CF02	CE00	1.3.2	9	Exec Board member	6	A
28	4620CF02	CE00	1.3.2	9	Market MD	7	A
28	4620CF02	CE00	1.3.3	10	Trustees	1	I
28	4620CF02	CE00	1.3.3	10	AGL Board	2	I
28	4620CF02	CE00	1.3.3	10	Arup Group Chair	3	I
28	4620CF02	CE00	1.3.3	10	AGL CEO	4	I
28	4620CF02	CE00	1.3.3	10	Executive Board	5	I
28	4620CF02	CE00	1.3.3	10	Exec Board member	6	I
28	4620CF02	CE00	1.3.3	10	Market MD	7	I
28	4620CF02	CE00	1.3.4	11	Trustees	1	C
28	4620CF02	CE00	1.3.4	11	AGL Board	2	I
28	4620CF02	CE00	1.3.4	11	Arup Group Chair	3	C
28	4620CF02	CE00	1.3.4	11	AGL CEO	4	C
28	4620CF02	CE00	1.3.4	11	Executive Board	5	C
28	4620CF02	CE00	1.3.4	11	Exec Board member	6	I
28	4620CF02	CE00	1.3.4	11	Market MD	7	C
28	4620CF02	F0ED	1.1.1	1	Trustees	1	C
28	4620CF02	F0ED	1.1.1	1	AGL Board	2	C
28	4620CF02	F0ED	1.1.1	1	Arup Group Chair	3	C
28	4620CF02	F0ED	1.1.1	1	AGL CEO	4	I
28	4620CF02	F0ED	1.1.1	1	Executive Board	5	C
28	4620CF02	F0ED	1.1.1	1	Exec Board member	6	C
28	4620CF02	F0ED	1.1.1	1	Market MD	7	C
28	4620CF02	F0ED	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Trustees	1	A
28	4620CF02	F0ED	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL Board	2	A
28	4620CF02	F0ED	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Arup Group Chair	3	A
28	4620CF02	F0ED	1.1.2 - Apply & enable Arup's purpose, aims and values	2	AGL CEO	4	A
28	4620CF02	F0ED	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Executive Board	5	A
28	4620CF02	F0ED	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Exec Board member	6	A
28	4620CF02	F0ED	1.1.2 - Apply & enable Arup's purpose, aims and values	2	Market MD	7	A
28	4620CF02	F0ED	1.1.3	3	Trustees	1	I
28	4620CF02	F0ED	1.1.3	3	AGL Board	2	I
28	4620CF02	F0ED	1.1.3	3	Arup Group Chair	3	I
28	4620CF02	F0ED	1.1.3	3	AGL CEO	4	I
28	4620CF02	F0ED	1.1.3	3	Executive Board	5	I
28	4620CF02	F0ED	1.1.3	3	Exec Board member	6	I
28	4620CF02	F0ED	1.1.3	3	Market MD	7	I
28	4620CF02	F0ED	1.2.1	4	Trustees	1	I
28	4620CF02	F0ED	1.2.1	4	AGL Board	2	I
28	4620CF02	F0ED	1.2.1	4	Arup Group Chair	3	I
28	4620CF02	F0ED	1.2.1	4	AGL CEO	4	I
28	4620CF02	F0ED	1.2.1	4	Executive Board	5	I
28	4620CF02	F0ED	1.2.1	4	Exec Board member	6	I
28	4620CF02	F0ED	1.2.1	4	Market MD	7	I
28	4620CF02	F0ED	1.2.2 - Determine the KPIs & measures of success	5	Trustees	1	I
28	4620CF02	F0ED	1.2.2 - Determine the KPIs & measures of success	5	AGL Board	2	I
28	4620CF02	F0ED	1.2.2 - Determine the KPIs & measures of success	5	Arup Group Chair	3	I
28	4620CF02	F0ED	1.2.2 - Determine the KPIs & measures of success	5	AGL CEO	4	I
28	4620CF02	F0ED	1.2.2 - Determine the KPIs & measures of success	5	Executive Board	5	I
28	4620CF02	F0ED	1.2.2 - Determine the KPIs & measures of success	5	Exec Board member	6	I
28	4620CF02	F0ED	1.2.2 - Determine the KPIs & measures of success	5	Market MD	7	I
28	4620CF02	F0ED	1.2.3	6	Trustees	1	I
28	4620CF02	F0ED	1.2.3	6	AGL Board	2	I
28	4620CF02	F0ED	1.2.3	6	Arup Group Chair	3	I
28	4620CF02	F0ED	1.2.3	6	AGL CEO	4	I
28	4620CF02	F0ED	1.2.3	6	Executive Board	5	I
28	4620CF02	F0ED	1.2.3	6	Exec Board member	6	I
28	4620CF02	F0ED	1.2.3	6	Market MD	7	I
28	4620CF02	F0ED	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Trustees	1	C
28	4620CF02	F0ED	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL Board	2	C
28	4620CF02	F0ED	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Arup Group Chair	3	C
28	4620CF02	F0ED	1.2.4 - Implement the IBP to deliver the agreed strategy	7	AGL CEO	4	C
28	4620CF02	F0ED	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Executive Board	5	C
28	4620CF02	F0ED	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Exec Board member	6	C
28	4620CF02	F0ED	1.2.4 - Implement the IBP to deliver the agreed strategy	7	Market MD	7	C
28	4620CF02	F0ED	1.3.1	8	Trustees	1	C
28	4620CF02	F0ED	1.3.1	8	AGL Board	2	C
28	4620CF02	F0ED	1.3.1	8	Arup Group Chair	3	C
